"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005720","GO:0005720","nuclear heterochromatin","17/4843","41/23436",0.00198869764464742,0.00432148080552415,0.001804837498152,"21849/12419/64383/22658/16009/20230/193796/109113/19821/12417/11674/228140/51788/13619/232811/12616/75339",17
"GO:0044298","GO:0044298","cell body membrane","16/4843","38/23436",0.00221172519560342,0.00479207125714074,0.00200137644662175,"67972/14399/11514/69601/99738/15444/11941/21838/268345/67792/16500/110886/16502/16504/239857/98741",16
"GO:0030123","GO:0030123","AP-3 adaptor complex","7/4843","11/23436",0.00239682031117076,0.00514795319007981,0.00215000815098155,"11776/11777/269338/77573/218035/11775/11778",7
"GO:0044754","GO:0044754","autolysosome","7/4843","11/23436",0.00239682031117076,0.00514795319007981,0.00215000815098155,"18412/16784/14319/66734/16783/67443/14325",7
"GO:0072546","GO:0072546","ER membrane protein complex","7/4843","11/23436",0.00239682031117076,0.00514795319007981,0.00215000815098155,"69683/66736/66087/66048/73024/236792/230866",7
"GO:0005778","GO:0005778","peroxisomal membrane","17/4843","42/23436",0.0027056402642001,0.00577775053536678,0.00241303879167247,"59038/19298/19305/14081/66437/15357/20524/111175/58869/18632/56273/668173/67452/26378/19302/11840/26874",17
"GO:0031903","GO:0031903","microbody membrane","17/4843","42/23436",0.0027056402642001,0.00577775053536678,0.00241303879167247,"59038/19298/19305/14081/66437/15357/20524/111175/58869/18632/56273/668173/67452/26378/19302/11840/26874",17
"GO:0030880","GO:0030880","RNA polymerase complex","34/4843","104/23436",0.00274153829755403,0.00583758585772281,0.00243802861306983,"54624/13870/66420/20020/14884/21374/14534/83602/245841/78929/68776/214498/76246/70470/75137/229906/231329/20018/68153/20021/66136/21343/66491/109115/19302/225283/99730/101206/22059/66317/20016/237336/67710/108143",34
"GO:0005765","GO:0005765","lysosomal membrane","35/4843","108/23436",0.00282397352028538,0.00599588647143686,0.00250414180354064,"22201/66626/83429/28240/11972/16784/11749/66530/19164/53331/17168/17775/70834/53612/15516/66082/68724/11305/76161/269338/12492/67166/16783/14824/214597/219024/277854/66290/218035/67774/320311/268706/20955/19349/67739",35
"GO:0000153","GO:0000153","cytoplasmic ubiquitin ligase complex","8/4843","14/23436",0.00297552862974994,0.00628167155169432,0.00262349802712995,"20338/67819/56438/67841/74126/22346/67673/67923",8
"GO:0098871","GO:0098871","postsynaptic actin cytoskeleton","8/4843","14/23436",0.00297552862974994,0.00628167155169432,0.00262349802712995,"77579/16443/329165/11461/13043/17918/56320/11465",8
"GO:0005868","GO:0005868","cytoplasmic dynein complex","12/4843","26/23436",0.00311279196027659,0.00655278080274135,0.00273672498899916,"56455/66061/68097/69150/67665/13427/67117/13191/234663/71820/67068/209586",12
"GO:0030128","GO:0030128","clathrin coat of endocytic vesicle","9/4843","17/23436",0.00326027056715767,0.00681878799252102,0.00284782110917136,"13855/11772/11773/73094/13858/71770/233489/11771/231570",9
"GO:0000421","GO:0000421","autophagosome membrane","11/4843","23/23436",0.003266760779143,0.00681878799252102,0.00284782110917136,"16784/75909/56486/66734/22241/57436/67443/93739/54673/21767/72145",11
